785,222,151,458,484,long_sleeve_top,1,165,166,164,sweater,simple
786,168,532,519,959,trousers,7,175,174,174,,
786,189,183,493,633,long_sleeve_top,1,53,71,70,shirt,check
787,217,431,524,953,trousers,7,50,49,51,,
787,138,153,406,588,long_sleeve_outwear,3,130,119,116,shirt,check
788,220,163,490,596,long_sleeve_top,1,166,153,153,shirt,check
788,260,387,480,932,trousers,7,106,127,146,,
789,204,451,442,955,trousers,7,91,77,70,,
789,159,177,516,540,long_sleeve_outwear,3,156,117,86,sweater,simple
791,238,380,445,948,trousers,7,164,156,133,,
791,228,183,497,532,long_sleeve_top,1,110,101,55,sweater,check
792,231,440,458,993,trousers,7,138,161,178,,
792,195,164,501,558,long_sleeve_top,1,184,181,184,sweater,stripe
793,176,394,482,931,trousers,7,45,42,37,,
793,202,159,506,560,long_sleeve_top,3,118,97,57,hoodie,simple
794,185,443,456,951,trousers,7,100,88,41,,
794,222,194,469,636,long_sleeve_top,1,191,158,42,sweater,simple
795,243,519,446,919,trousers,7,79,77,74,,
795,181,195,481,658,long_sleeve_top,1,120,110,96,sweatshirt,stripe
796,270,440,484,888,trousers,7,102,103,107,,
796,259,131,514,617,long_sleeve_outwear,3,190,186,187,hoodie,simple
797,245,462,471,944,trousers,7,200,196,196,,
797,190,165,549,543,long_sleeve_outwear,3,107,101,104,sweatshirt,simple
798,230,522,446,972,trousers,7,232,221,207,,
798,205,172,457,580,long_sleeve_top,1,202,161,121,shirt,check
799,225,360,480,772,skirt,8,184,131,77,,
800,207,389,396,744,skirt,7,202,153,131,,
800,228,166,399,524,long_sleeve_outwear,3,222,197,188,sweatshirt,simple
801,181,187,488,833,long_sleeve_outwear,3,150,152,149,shirt,check
801,216,357,482,916,trousers,7,137,147,149,,
802,227,181,497,572,long_sleeve_outwear,3,121,111,104,shirt,check
803,221,387,485,937,trousers,7,43,42,46,,
803,241,180,498,537,long_sleeve_top,1,57,54,62,sweatshirt,simple
805,215,178,463,574,long_sleeve_outwear,3,163,118,65,shirt,dot
805,238,375,452,600,shorts,6,116,90,58,,
806,222,349,476,922,trousers,7,88,77,76,,
806,143,186,494,739,long_sleeve_outwear,3,84,65,65,shirt,simple
808,181,479,475,772,skirt,8,149,134,122,,
808,200,174,471,574,long_sleeve_outwear,3,79,67,67,shirt,simple
809,209,351,474,971,trousers,7,163,139,128,,
809,157,166,557,429,long_sleeve_outwear,3,135,116,111,shirt,simple
810,244,163,473,396,short_sleeve_top,0,54,43,45,,
810,216,344,486,928,skirt,8,103,52,53,,
811,171,179,473,689,long_sleeve_top,1,119,125,149,sweater,printed
812,203,179,515,598,long_sleeve_outwear,3,139,139,143,shirt,simple
814,247,348,483,952,trousers,7,54,54,56,,
814,278,176,470,422,long_sleeve_top,1,207,200,193,sweatshirt,simple
815,273,364,450,751,skirt,8,215,196,168,,
815,236,212,431,411,long_sleeve_top,1,74,69,67,sweatshirt,simple
816,214,387,497,964,trousers,7,214,213,210,,
816,272,197,491,436,long_sleeve_top,1,194,188,182,sweater,simple
817,239,428,452,925,trousers,7,167,168,162,,
817,209,148,517,506,long_sleeve_top,1,141,142,145,sweatshirt,simple
818,245,158,470,555,long_sleeve_top,1,175,160,157,shirt,check
818,192,443,464,989,trousers,7,137,113,119,,
819,253,442,459,886,trousers,7,81,78,72,,
819,177,161,481,584,long_sleeve_top,1,167,160,135,sweatshirt,stripe
820,245,488,458,737,shorts,6,187,167,150,,
820,167,171,476,566,long_sleeve_top,1,150,153,172,shirt,stripe
821,205,161,470,568,long_sleeve_outwear,3,81,77,78,shirt,simple
821,220,435,488,979,trousers,7,166,144,127,,
822,246,486,446,985,trousers,7,65,64,65,,
822,187,177,479,557,long_sleeve_outwear,3,147,144,143,sweatshirt,printed
823,238,464,443,955,trousers,7,194,196,197,,
823,187,178,479,559,long_sleeve_top,1,100,71,58,sweatshirt,printed
824,158,146,491,633,long_sleeve_top,1,169,131,95,sweater,simple
824,234,443,459,854,trousers,7,66,78,92,,
825,246,458,460,991,trousers,7,65,67,68,,
825,217,170,478,562,long_sleeve_top,1,61,59,56,sweater,printed
826,227,448,438,974,trousers,7,37,40,43,,
826,195,167,464,526,long_sleeve_top,1,39,41,46,sweatshirt,simple
827,230,470,428,936,trousers,7,115,157,210,,
827,215,172,488,575,long_sleeve_top,1,225,226,223,sweatshirt,simple
828,226,480,444,977,trousers,7,58,58,63,,
828,201,163,518,589,long_sleeve_outwear,3,119,109,87,shirt,dot
829,265,444,439,955,trousers,7,30,51,53,,
829,230,160,437,548,long_sleeve_top,1,40,46,46,sweatshirt,simple
830,245,444,459,988,trousers,7,113,144,162,,
830,169,169,486,524,long_sleeve_top,1,80,81,85,sweatshirt,simple
831,236,449,456,945,trousers,7,60,62,39,,
831,206,180,476,545,long_sleeve_top,1,190,197,62,sweatshirt,simple
832,255,457,465,967,trousers,7,192,187,176,,
832,223,173,538,538,long_sleeve_top,1,40,39,40,sweatshirt,simple
833,243,462,470,950,trousers,7,71,53,58,,
833,233,168,514,546,long_sleeve_top,1,181,47,64,hoodie,simple
834,251,527,486,979,trousers,7,171,178,179,,
834,222,182,493,590,long_sleeve_top,1,204,200,189,sweatshirt,printed
835,245,476,472,890,trousers,7,120,122,127,,
835,147,73,551,583,long_sleeve_top,1,200,182,178,sweatshirt,simple
836,255,487,463,956,trousers,7,148,139,121,,
836,194,179,494,581,long_sleeve_top,1,46,44,43,sweatshirt,printed
837,228,468,494,951,trousers,7,59,56,45,,
837,219,172,513,554,long_sleeve_top,1,231,215,146,hoodie,simple
838,248,447,481,951,trousers,7,149,168,168,,
838,211,174,506,562,long_sleeve_top,1,35,136,161,sweatshirt,simple
839,228,145,469,590,long_sleeve_top,1,201,216,220,hoodie,printed
839,234,461,444,635,shorts,6,118,187,190,,
840,253,421,465,955,trousers,7,117,139,150,,
840,236,171,479,529,long_sleeve_top,1,219,158,108,sweatshirt,simple
841,242,468,458,971,trousers,7,63,82,104,,
841,218,169,487,557,long_sleeve_top,1,223,220,218,sweatshirt,simple
842,244,499,435,921,trousers,7,160,78,81,,
842,209,163,459,570,long_sleeve_top,1,149,144,143,sweatshirt,stripe
843,225,420,519,943,trousers,7,41,37,38,,
843,200,181,509,573,long_sleeve_outwear,3,44,26,25,shirt,simple
844,244,437,472,967,trousers,7,56,53,63,,
844,215,187,523,650,long_sleeve_outwear,3,134,102,94,sweater,simple
845,258,485,537,980,trousers,7,221,214,196,,
845,190,165,560,563,long_sleeve_top,1,111,101,47,sweater,simple
846,259,457,478,989,trousers,7,56,56,59,,
846,236,165,502,562,long_sleeve_outwear,3,53,51,56,shirt,simple
847,244,464,460,650,skirt,8,97,91,89,,
847,217,165,491,558,long_sleeve_outwear,3,154,150,144,shirt,simple
848,262,420,484,989,trousers,7,46,45,45,,
848,240,173,510,630,long_sleeve_outwear,3,113,102,97,shirt,check
849,224,517,494,961,trousers,7,222,201,192,,
849,224,165,514,602,long_sleeve_top,1,214,128,128,hoodie,printed
850,257,507,496,991,trousers,7,95,95,98,,
850,227,179,499,589,long_sleeve_top,1,46,45,51,sweatshirt,simple
851,199,187,489,585,long_sleeve_top,1,207,59,67,sweatshirt,simple
851,205,475,481,977,trousers,7,87,59,68,,
852,249,491,474,955,trousers,7,79,77,77,,
852,223,176,495,583,short_sleeve_top,0,221,204,187,,
853,186,182,508,850,long_sleeve_outwear,3,169,117,63,sweater,dot
853,253,557,466,936,trousers,7,152,103,53,,
854,228,390,463,916,trousers,7,109,140,159,,
854,210,163,493,530,long_sleeve_top,1,64,97,123,sweater,printed
855,253,399,486,920,trousers,7,182,162,120,,
856,231,416,476,897,trousers,7,226,209,190,,
856,241,178,474,488,short_sleeve_top,0,202,172,151,,
857,254,395,459,920,trousers,7,160,170,148,,
857,223,167,493,566,long_sleeve_top,1,92,129,94,sweater,simple
858,225,422,463,927,trousers,7,190,160,158,,
858,245,166,480,567,long_sleeve_top,1,199,87,83,sweatshirt,printed
859,203,183,568,564,long_sleeve_top,1,222,209,92,sweater,simple
859,233,410,454,627,skirt,8,211,207,158,,
860,232,383,451,889,skirt,7,203,186,168,,
860,219,182,486,498,long_sleeve_outwear,3,145,125,99,shirt,stripe
861,219,157,569,602,long_sleeve_outwear,3,185,170,161,shirt,check
862,224,179,488,456,long_sleeve_top,1,173,135,110,sweater,simple
862,220,363,476,894,skirt,8,211,191,166,,
863,243,520,439,730,skirt,8,221,196,160,,
863,212,175,488,575,long_sleeve_top,1,124,168,130,sweatshirt,stripe
864,222,521,464,936,trousers,7,68,49,53,,
864,194,180,486,604,long_sleeve_top,1,128,37,40,sweatshirt,printed
866,226,415,457,617,skirt,8,71,87,110,,
866,224,167,492,568,long_sleeve_outwear,1,90,82,101,sweatshirt,check
867,214,175,501,634,long_sleeve_outwear,3,39,56,83,sweatshirt,simple
868,240,392,459,934,trousers,7,46,52,54,,
868,202,165,509,506,long_sleeve_outwear,3,86,105,101,shirt,printed
869,225,453,525,956,trousers,7,57,54,64,,
869,133,178,459,525,long_sleeve_top,1,183,116,84,sweatshirt,simple
870,208,443,504,955,trousers,7,79,52,61,,
870,272,168,568,554,long_sleeve_top,1,193,66,62,sweatshirt,printed
871,244,463,446,923,trousers,7,109,155,171,,
871,205,158,503,551,long_sleeve_top,1,70,162,153,sweatshirt,printed
872,239,461,466,959,trousers,7,64,63,66,,
872,228,153,520,560,long_sleeve_top,3,79,74,76,hoodie,simple
873,186,161,467,541,long_sleeve_top,1,45,53,58,hoodie,printed
873,243,462,471,988,trousers,7,105,100,79,,
874,237,477,478,992,trousers,7,68,70,81,,
874,196,171,472,586,long_sleeve_top,1,141,135,130,sweatshirt,stripe
875,243,541,467,979,trousers,7,139,99,57,,
875,203,153,532,840,long_sleeve_outwear,3,168,114,57,sweater,dot
876,229,453,447,970,trousers,7,209,214,202,,
876,211,183,491,536,long_sleeve_top,1,79,112,82,sweater,simple
877,261,427,464,956,trousers,7,59,58,58,,
877,203,168,492,587,long_sleeve_outwear,3,127,116,109,shirt,check
878,229,490,491,998,trousers,7,118,89,84,,
878,195,174,468,606,long_sleeve_top,1,232,104,70,shirt,dot
879,224,440,438,987,trousers,7,133,161,171,,
879,197,188,500,558,long_sleeve_top,1,179,178,158,sweatshirt,stripe
880,210,441,419,959,trousers,7,93,96,88,,
881,239,443,485,1013,trousers,7,156,107,69,,
881,225,183,517,528,long_sleeve_top,1,90,79,71,sweatshirt,stripe
882,247,580,433,964,trousers,7,36,35,45,,
883,249,406,451,895,trousers,7,68,66,67,,
883,232,165,493,566,long_sleeve_outwear,3,130,114,112,shirt,check
884,228,183,500,572,long_sleeve_top,1,48,54,69,sweatshirt,printed
884,238,495,481,663,skirt,8,140,115,95,,
885,238,414,471,947,skirt,7,205,200,195,,
886,240,387,461,970,trousers,7,185,181,162,,
887,129,191,506,621,short_sleeve_dress,9,142,140,134,,
888,231,410,447,829,skirt,8,144,112,89,,
889,239,361,510,953,trousers,7,192,154,113,,
889,216,169,413,429,long_sleeve_top,1,205,189,172,sweater,simple
890,261,424,477,587,shorts,6,212,197,183,,
890,242,170,499,569,long_sleeve_outwear,3,215,204,189,shirt,simple
891,231,452,446,605,shorts,6,133,119,83,,
891,217,182,450,587,long_sleeve_top,1,200,180,123,sweatshirt,simple
892,254,328,458,875,skirt,7,93,67,63,,
892,271,177,458,501,short_sleeve_top,0,154,132,121,,
893,222,396,473,944,trousers,7,79,60,61,,
893,239,186,480,443,short_sleeve_top,0,219,101,93,,
894,228,415,490,939,trousers,7,96,132,157,,
894,274,169,509,560,long_sleeve_top,1,180,178,182,shirt,stripe
895,254,460,450,846,skirt,8,201,176,164,,
896,245,439,531,855,skirt,8,71,69,72,,
896,250,176,539,523,long_sleeve_top,1,189,185,188,sweatshirt,printed
897,219,396,497,869,trousers,7,229,193,189,,
897,197,181,463,564,long_sleeve_top,1,203,90,74,sweatshirt,simple
898,219,361,459,557,shorts,6,146,156,160,,
898,209,160,483,621,long_sleeve_outwear,3,167,165,156,sweater,printed
899,163,147,480,910,long_sleeve_outwear,3,94,94,93,sweater,printed
900,231,404,472,972,trousers,7,68,61,45,,
900,221,181,488,576,long_sleeve_outwear,3,154,132,79,shirt,simple
901,223,381,466,803,skirt,8,203,200,200,,
902,197,380,442,624,shorts,6,122,103,95,,
902,199,190,462,483,long_sleeve_top,1,191,137,125,sweatshirt,simple
903,220,416,452,964,skirt,7,41,41,43,,
904,243,405,458,902,trousers,7,145,165,178,,
904,240,188,460,510,short_sleeve_top,0,213,213,212,,
905,253,435,448,916,trousers,7,59,118,186,,
905,188,158,555,533,long_sleeve_outwear,3,102,149,202,sweatshirt,simple
906,252,479,416,898,trousers,7,105,70,42,,
906,191,195,442,545,short_sleeve_top,0,151,71,124,,
907,219,451,497,989,trousers,7,81,126,154,,
907,210,195,513,503,short_sleeve_top,0,84,81,87,,
908,265,476,456,971,trousers,7,86,76,58,,
908,223,187,495,565,short_sleeve_top,0,231,177,29,,
909,217,499,489,767,shorts,6,55,53,53,,
909,228,180,497,643,long_sleeve_outwear,3,97,93,91,shirt,stripe
910,240,473,452,990,trousers,7,71,132,168,,
910,219,181,494,605,long_sleeve_top,1,213,219,227,sweatshirt,simple
911,253,478,452,933,trousers,7,127,121,101,,
911,208,193,510,571,short_sleeve_top,0,209,205,199,,
912,241,423,453,941,trousers,7,111,134,139,,
912,194,192,540,476,short_sleeve_top,0,232,224,223,,
913,242,519,446,954,trousers,7,55,56,56,,
913,206,198,508,574,short_sleeve_top,0,163,165,159,,
914,244,438,463,990,trousers,7,171,168,164,,
914,195,199,558,592,short_sleeve_top,0,140,134,135,,
915,252,456,465,1007,trousers,7,67,71,71,,
915,215,198,505,527,short_sleeve_top,0,172,174,167,,
916,236,480,454,956,trousers,7,60,63,53,,
916,199,183,494,555,long_sleeve_outwear,3,105,109,81,sweatshirt,printed
917,181,478,454,970,trousers,7,39,53,65,,
917,242,189,506,489,short_sleeve_top,0,97,117,101,,
918,248,477,436,960,trousers,7,158,150,152,,
918,222,174,478,548,long_sleeve_top,1,220,115,111,sweatshirt,simple
919,253,510,427,942,trousers,7,65,64,65,,
919,238,181,492,573,long_sleeve_outwear,3,84,82,81,sweatshirt,simple
920,260,457,453,955,trousers,7,222,213,204,,
920,217,198,500,550,long_sleeve_top,1,220,211,203,hoodie,simple
921,230,481,458,649,shorts,6,132,131,131,,
921,197,157,476,608,long_sleeve_top,1,212,211,208,shirt,simple
922,177,472,464,949,trousers,7,94,95,104,,
922,243,176,520,573,long_sleeve_top,1,236,233,228,sweatshirt,simple
923,251,442,466,929,trousers,7,205,202,190,,
923,230,160,495,573,long_sleeve_top,1,146,149,156,shirt,check
924,211,431,463,936,trousers,7,53,48,61,,
924,159,174,464,581,long_sleeve_top,1,105,77,75,sweatshirt,stripe
925,255,437,487,901,trousers,7,221,209,191,,
925,177,166,453,524,long_sleeve_outwear,3,192,165,133,shirt,check
926,237,432,465,936,trousers,7,96,139,164,,
926,191,181,496,533,long_sleeve_top,1,226,224,216,sweatshirt,simple
927,250,451,497,984,trousers,7,154,142,116,,
927,215,165,498,547,long_sleeve_top,1,159,95,66,sweatshirt,simple
928,227,457,467,989,trousers,7,95,127,145,,
928,214,181,488,549,long_sleeve_top,1,50,50,52,sweatshirt,printed
929,257,437,472,887,trousers,7,80,87,64,,
929,231,177,517,548,long_sleeve_top,1,184,201,111,sweatshirt,simple
930,234,384,463,918,trousers,7,118,128,136,,
930,218,155,486,569,long_sleeve_top,1,34,69,115,shirt,dot
931,221,451,446,963,trousers,7,192,194,195,,
931,196,177,483,561,long_sleeve_top,1,154,180,205,shirt,dot
932,220,480,482,944,trousers,7,46,45,46,,
932,201,179,493,547,short_sleeve_top,0,68,63,61,,
933,232,466,463,949,trousers,7,223,206,191,,
933,206,191,478,580,long_sleeve_top,1,238,220,206,sweatshirt,simple
934,218,460,458,959,trousers,7,32,32,33,,
934,238,178,501,558,long_sleeve_top,1,36,53,54,sweatshirt,simple
935,240,437,428,952,trousers,7,118,143,156,,
935,233,183,477,529,long_sleeve_outwear,3,82,89,102,shirt,simple
936,250,377,485,947,trousers,7,51,48,52,,
936,306,146,519,486,long_sleeve_top,1,104,96,96,sweatshirt,stripe
938,228,483,457,927,trousers,7,87,106,119,,
938,225,174,446,611,short_sleeve_top,0,45,44,45,,
939,186,409,420,624,shorts,6,122,97,93,,
939,184,188,465,504,long_sleeve_top,1,182,120,110,sweatshirt,printed
940,201,393,435,887,trousers,7,125,124,123,,
940,213,180,477,553,long_sleeve_outwear,3,146,140,139,sweatshirt,simple
941,277,190,508,434,short_sleeve_top,0,208,190,173,,
941,279,382,491,606,skirt,8,202,202,202,,
943,270,176,515,472,long_sleeve_top,1,136,133,135,sweater,printed
943,267,370,507,793,skirt,7,74,66,65,,
945,264,477,503,976,trousers,7,206,206,204,,
945,210,179,488,601,short_sleeve_top,0,227,219,218,,
949,247,400,469,938,trousers,7,127,118,72,,
949,210,168,508,510,long_sleeve_top,1,222,201,133,sweatshirt,simple
951,250,475,441,917,trousers,7,192,178,160,,
951,259,193,443,584,long_sleeve_top,1,165,161,155,sweatshirt,simple
952,255,504,480,694,shorts,6,180,168,152,,
952,221,174,529,608,long_sleeve_top,1,196,193,188,sweatshirt,simple
953,217,506,479,742,shorts,6,162,152,148,,
953,202,179,501,571,short_sleeve_top,0,219,213,212,,
954,282,472,438,956,trousers,7,49,51,55,,
956,184,159,536,856,long_sleeve_outwear,3,62,60,64,sweatshirt,simple
956,248,501,443,944,trousers,7,93,94,98,,
960,242,439,479,697,shorts,6,66,61,59,,
960,257,182,488,491,short_sleeve_top,0,61,51,48,,
961,277,421,486,927,trousers,7,115,150,170,,
962,238,457,475,706,shorts,6,124,123,125,,
962,209,175,500,732,long_sleeve_outwear,3,102,102,111,sweatshirt,simple
963,264,516,478,680,shorts,6,114,110,86,,
963,231,176,528,626,long_sleeve_top,1,92,83,82,sweatshirt,simple
964,268,375,467,868,trousers,7,183,192,167,,
964,224,170,468,551,long_sleeve_top,1,201,230,192,sweatshirt,simple
965,265,458,463,950,trousers,7,214,205,191,,
965,219,176,469,526,short_sleeve_top,0,159,153,149,,
966,222,423,463,992,trousers,7,98,91,96,,
966,211,174,477,575,long_sleeve_top,1,200,197,201,sweatshirt,simple
967,235,470,452,975,trousers,7,112,141,161,,
967,207,175,505,531,long_sleeve_outwear,3,122,120,123,shirt,printed
968,242,490,463,668,shorts,6,147,145,146,,
968,211,163,489,594,long_sleeve_top,1,213,211,216,shirt,simple
969,235,460,439,965,trousers,7,119,147,168,,
970,225,469,476,698,shorts,6,200,198,174,,
970,194,175,473,554,long_sleeve_top,1,194,193,183,sweatshirt,simple
971,236,492,453,971,trousers,7,171,142,118,,
971,225,165,478,593,long_sleeve_top,1,192,187,181,sweatshirt,simple
972,229,504,453,971,trousers,7,31,58,67,,
973,239,476,446,975,trousers,7,187,205,214,,
973,184,126,481,557,long_sleeve_top,1,234,233,234,shirt,printed
974,208,180,476,551,long_sleeve_top,1,181,193,225,sweatshirt,simple
974,234,464,457,690,shorts,6,166,153,142,,
976,241,435,431,964,trousers,7,63,118,154,,
976,299,201,428,403,short_sleeve_top,0,221,202,180,,
977,252,414,451,918,trousers,7,139,163,179,,
977,238,175,468,515,long_sleeve_top,1,204,198,199,shirt,simple
978,252,378,456,733,skirt,8,237,234,228,,
978,146,182,479,424,long_sleeve_top,1,218,205,194,sweater,simple
979,238,190,449,414,short_sleeve_top,0,191,174,156,,
979,232,369,484,926,trousers,7,216,201,183,,
980,215,384,531,994,trousers,7,73,120,156,,
980,155,182,493,516,long_sleeve_top,1,168,169,171,sweatshirt,printed
981,208,192,480,434,short_sleeve_top,0,88,114,165,,
981,177,193,479,686,short_sleeve_dress,9,63,102,170,,
982,252,198,465,446,short_sleeve_top,0,91,73,63,,
983,301,176,457,425,short_sleeve_top,0,85,128,104,,
983,264,369,503,970,trousers,7,56,63,71,,
984,223,397,442,996,trousers,7,51,56,51,,
984,242,169,467,495,short_sleeve_top,0,163,172,110,,
985,222,430,433,961,trousers,7,214,211,209,,
985,217,158,482,590,long_sleeve_outwear,3,123,151,190,sweatshirt,printed
986,209,393,436,628,skirt,8,50,85,107,,
987,237,435,494,972,trousers,7,67,120,179,,
987,217,126,497,558,long_sleeve_top,1,196,194,193,hoodie,printed
988,173,187,576,394,long_sleeve_top,1,212,199,188,sweatshirt,simple
988,246,344,458,767,skirt,7,46,42,42,,
989,222,434,464,592,shorts,6,87,84,81,,
989,199,175,501,630,long_sleeve_outwear,3,84,80,77,sweatshirt,printed
990,244,378,466,956,trousers,7,60,48,49,,
990,196,164,528,576,long_sleeve_outwear,3,177,109,111,sweatshirt,stripe
991,264,415,440,943,trousers,7,45,46,49,,
991,241,158,457,594,long_sleeve_top,1,45,44,46,shirt,stripe
993,166,156,455,672,long_sleeve_top,3,70,62,62,shirt,simple
993,209,486,462,689,shorts,6,100,85,76,,
994,200,190,482,535,short_sleeve_top,0,77,176,150,,
994,249,467,491,955,trousers,7,73,129,145,,
996,268,415,485,932,trousers,7,96,124,131,,
996,239,164,504,568,long_sleeve_outwear,3,92,94,98,hoodie,printed
997,225,473,508,988,trousers,7,211,203,190,,
997,202,181,502,549,long_sleeve_outwear,1,72,72,74,shirt,check
1000,243,171,521,567,long_sleeve_outwear,3,79,76,75,sweatshirt,printed
1000,208,372,549,1001,trousers,7,110,104,87,,
1001,252,451,480,989,trousers,7,77,76,78,,
1001,207,192,515,565,long_sleeve_top,1,37,31,30,sweater,printed
1002,213,453,454,661,shorts,6,156,151,129,,
1002,167,182,475,608,long_sleeve_outwear,3,80,80,71,shirt,stripe
1003,211,452,520,996,trousers,7,110,132,148,,
1003,213,179,506,565,short_sleeve_top,0,213,217,168,,
1005,234,439,461,950,trousers,7,55,53,56,,
1007,258,471,456,953,trousers,7,50,53,59,,
1007,214,175,514,573,long_sleeve_outwear,3,90,82,81,shirt,dot
1009,252,433,464,971,trousers,7,124,145,147,,
1009,204,155,490,551,long_sleeve_top,1,129,125,130,shirt,check
1010,237,453,454,668,shorts,6,215,210,192,,
1010,139,174,487,553,long_sleeve_top,1,235,231,222,sweatshirt,simple
1011,229,322,472,988,trousers,7,69,84,101,,
1011,269,178,453,422,short_sleeve_top,0,118,128,116,,
1012,236,175,441,453,short_sleeve_top,0,199,168,120,,
1012,210,404,486,974,trousers,7,95,90,72,,
1013,281,188,511,498,short_sleeve_top,0,91,77,69,,
1013,307,396,471,974,trousers,7,163,142,120,,
1014,271,461,456,979,trousers,7,30,43,46,,
1014,291,146,479,551,short_sleeve_top,0,50,93,91,,
1015,228,403,443,934,trousers,7,80,76,77,,
1015,266,191,535,441,short_sleeve_top,0,182,164,174,,
1016,263,209,478,442,short_sleeve_top,0,108,95,88,,
1016,235,377,467,776,skirt,8,67,63,61,,
1017,237,508,485,975,trousers,7,57,94,121,,
1017,219,188,516,634,short_sleeve_top,0,51,47,47,,
1018,233,445,440,959,trousers,7,72,72,73,,
1018,267,159,461,524,short_sleeve_top,0,209,197,194,,
1020,213,181,479,479,short_sleeve_top,0,200,174,150,,
1020,205,409,446,680,skirt,8,134,109,97,,
1021,264,182,467,567,short_sleeve_top,0,197,185,168,,
1021,242,459,446,930,trousers,7,138,158,168,,
1022,242,382,478,909,skirt,7,86,83,83,,
1022,235,187,462,606,long_sleeve_outwear,3,116,111,109,sweatshirt,simple
1023,192,383,435,642,shorts,6,116,108,85,,
1023,206,180,459,538,long_sleeve_top,1,176,157,109,sweater,simple
1024,244,432,441,956,trousers,7,76,76,78,,
1024,275,152,467,519,long_sleeve_top,1,137,133,130,sweatshirt,stripe
1025,245,430,492,1001,trousers,7,218,215,215,,
1025,234,185,494,451,short_sleeve_top,0,223,110,85,,
1026,231,345,474,632,skirt,8,59,55,57,,
1026,258,180,522,425,short_sleeve_top,0,127,119,119,,
1027,202,408,426,629,skirt,8,147,134,116,,
1027,238,195,463,459,short_sleeve_top,0,216,195,177,,
1028,255,179,479,432,short_sleeve_top,0,153,159,166,,
1028,211,359,439,629,skirt,8,85,80,83,,
1029,269,441,470,715,shorts,6,175,160,145,,
1029,226,190,470,413,short_sleeve_top,0,187,174,157,,
1030,229,526,464,781,shorts,6,62,57,49,,
1030,200,196,486,597,long_sleeve_top,1,120,101,67,shirt,dot
1031,326,146,505,526,short_sleeve_top,0,203,208,216,,
1031,320,436,483,684,shorts,6,106,137,169,,
1034,250,511,495,702,shorts,6,95,92,96,,
1034,201,191,520,625,short_sleeve_top,0,143,141,144,,
1036,259,418,482,1014,trousers,7,59,62,73,,
1036,230,149,523,598,long_sleeve_top,1,98,96,97,shirt,stripe
1038,241,455,487,1000,trousers,7,87,81,85,,
1038,221,178,498,574,long_sleeve_top,1,128,125,120,sweatshirt,simple
1041,242,486,473,681,shorts,6,193,176,162,,
1041,220,175,513,582,long_sleeve_top,1,190,206,224,shirt,dot
1044,281,478,428,954,trousers,7,64,112,140,,
1044,240,171,422,547,short_sleeve_top,0,138,196,183,,
1046,240,188,449,409,short_sleeve_top,0,102,89,82,,
1046,284,384,489,607,shorts,6,119,99,86,,
1047,243,377,445,584,shorts,6,216,208,200,,
1047,226,182,499,445,short_sleeve_top,0,88,76,70,,
1048,265,175,482,396,short_sleeve_top,0,186,170,149,,
1049,199,168,470,785,short_sleeve_dress,9,209,186,160,,
1049,191,177,487,792,vest_dress,11,209,186,160,,
1050,253,387,462,900,trousers,7,177,158,123,,
1050,234,178,454,453,short_sleeve_top,0,164,160,158,,
1051,231,178,447,414,short_sleeve_top,0,223,211,206,,
1051,282,369,441,616,skirt,8,138,160,173,,
1052,272,347,461,622,skirt,8,48,41,39,,
1053,233,183,479,420,short_sleeve_top,0,190,189,194,,
1053,250,193,502,808,sling_dress,12,162,166,174,,
1054,209,180,488,463,short_sleeve_top,0,193,180,177,,
1055,292,414,464,894,trousers,7,51,93,124,,
1055,219,174,485,449,short_sleeve_top,0,92,156,124,,
1056,283,385,490,586,shorts,6,148,169,179,,
1056,229,185,480,420,short_sleeve_top,0,145,130,135,,
1057,241,173,452,417,short_sleeve_top,0,193,167,124,,
1057,319,369,480,712,skirt,8,175,168,149,,
1058,231,195,486,801,long_sleeve_dress,10,234,226,211,,
1059,258,178,497,855,vest_dress,11,194,182,173,,
1060,239,389,425,617,skirt,8,121,106,87,,
1060,277,177,446,417,vest,4,156,133,108,,
1061,217,177,455,421,short_sleeve_top,0,73,63,59,,
1061,295,384,472,640,skirt,8,166,146,108,,
1063,184,176,522,548,long_sleeve_top,1,37,33,34,shirt,simple
1064,204,389,504,948,trousers,7,183,194,199,,
1064,238,185,470,435,short_sleeve_top,0,105,93,111,,
1065,220,374,473,971,trousers,7,190,199,202,,
1065,193,179,455,449,long_sleeve_top,1,208,138,111,sweatshirt,simple
1067,239,449,464,940,trousers,7,98,123,139,,
1067,205,179,468,588,long_sleeve_top,1,163,159,152,sweatshirt,simple
1068,238,438,468,988,trousers,7,199,181,183,,
1068,214,186,509,564,short_sleeve_top,0,235,102,82,,
1069,255,174,453,604,short_sleeve_top,0,191,194,189,,
1069,265,515,414,952,trousers,7,190,149,97,,
1072,245,461,444,985,trousers,7,138,163,171,,
1072,187,174,548,552,long_sleeve_outwear,3,128,132,124,sweatshirt,simple
1073,250,463,441,929,trousers,7,134,165,182,,
1073,219,151,518,539,long_sleeve_outwear,3,142,141,143,hoodie,printed
1073,227,156,521,545,long_sleeve_top,1,141,141,143,sweatshirt,printed
1074,242,448,451,941,trousers,7,196,191,192,,
1074,196,158,500,530,long_sleeve_top,1,235,86,48,hoodie,simple
1077,216,400,462,996,trousers,7,159,145,126,,
1077,234,159,477,532,long_sleeve_top,1,73,71,72,hoodie,simple
1078,222,410,479,980,trousers,7,101,191,191,,
